                   0              1              2              3              4              5              6              7
   96 -1.858144e+207  4.036858e+208  6.778597e+209 -3.938701e+212  2.958381e+211 -7.137893e+214  1.595816e+216 -1.413845e+215
   97  3.369279e+209 -7.319817e+210 -1.229142e+212  7.141928e+214 -5.364343e+213  1.294292e+217 -2.893644e+218  2.563683e+217
   98 -6.109355e+211  1.327266e+213  2.228765e+214 -1.295024e+217  9.727001e+215 -2.346901e+219  5.246956e+220 -4.648648e+219
   99  1.107782e+214 -2.406670e+215 -4.041352e+216  2.348228e+219 -1.763768e+218  4.255564e+221 -9.514146e+222  8.429252e+221
  100 -2.008695e+216  4.363908e+217  7.328059e+218 -4.257970e+221  3.198187e+220 -7.716485e+223  1.725171e+225 -1.528451e+224
  101  3.642287e+218 -7.912893e+219 -1.328774e+221  7.720847e+223 -5.799175e+222  1.399207e+226 -3.128200e+227  2.771493e+226
  102 -6.604420e+220  1.434814e+222  2.409426e+223 -1.399998e+226  1.051547e+225 -2.537139e+228  5.672271e+229 -5.025464e+228
  103  1.197555e+223 -2.601693e+224 -4.368939e+225  2.538573e+228 -1.906738e+227  4.600517e+230 -1.028536e+232  9.112520e+230
  104 -2.171484e+225  4.717553e+226  7.922063e+227 -4.603118e+230  3.457430e+229 -8.341978e+232  1.865012e+234 -1.652346e+233
  105  3.937475e+227 -8.554171e+228 -1.436483e+230  8.346693e+232 -6.269254e+231  1.512625e+235 -3.381770e+236  2.996148e+235
  106 -7.139689e+229  1.551098e+231  2.604732e+232 -1.513480e+235  1.136785e+234 -2.742798e+237  6.132061e+238 -5.432824e+237
  107  1.294616e+232 -2.812553e+233 -4.723081e+234  2.744348e+237 -2.061297e+236  4.973432e+239 -1.111908e+241  9.851175e+239
  108 -2.347484e+234  5.099908e+235  8.564218e+236 -4.976243e+239  3.737688e+238 -9.018172e+241  2.016189e+243 -1.786284e+242
  109  4.256617e+236 -9.247495e+237 -1.552924e+239  9.023270e+241 -6.777436e+240  1.635238e+244 -3.655894e+245  3.239014e+244
  110 -7.718386e+238  1.676818e+240  2.815869e+241 -1.636162e+244  1.228932e+243 -2.965127e+246  6.629121e+247 -5.873205e+246
  111  1.399550e+241 -3.040520e+242 -5.105929e+243  2.966803e+246 -2.228385e+245  5.376574e+248 -1.202038e+250  1.064970e+249
  112 -2.537760e+243  5.513279e+244  9.258426e+245 -5.379613e+248  4.040662e+247 -9.749179e+250  2.179620e+252 -1.931078e+251
  113  4.601641e+245 -9.997054e+246 -1.678802e+248  9.754689e+250 -7.326810e+249  1.767789e+253 -3.952238e+254  3.501566e+253
  114 -8.344011e+247  1.812734e+249  3.044121e+250 -1.768788e+253  1.328548e+252 -3.205478e+255  7.166472e+256 -6.349282e+255
  115  1.512993e+250 -3.286975e+251 -5.519812e+252  3.207290e+255 -2.409016e+254  5.812395e+257 -1.299475e+259  1.151296e+258
  116 -2.743464e+252  5.960169e+253  1.000891e+255 -5.815681e+257  4.368195e+256 -1.053944e+260  2.356298e+261 -2.087610e+260
  117  4.974639e+254 -1.080739e+256 -1.814885e+257  1.054540e+260 -7.920716e+258  1.911085e+262 -4.272603e+263  3.785400e+262
  118 -9.020359e+256  1.959670e+258  3.290875e+259 -1.912165e+262  1.436239e+261 -3.465311e+264  7.747381e+265 -6.863950e+264
  119  1.635634e+259 -3.553410e+260 -5.967244e+261  3.467270e+264 -2.604289e+263  6.283544e+266 -1.404809e+268  1.244619e+267
  120 -2.965845e+261  6.443289e+262  1.082022e+264 -6.287096e+266  4.722278e+265 -1.139376e+269  2.547298e+270 -2.256830e+269
  121  5.377875e+263 -1.168342e+265 -1.961998e+266  1.140020e+269 -8.562763e+267  2.065996e+271 -4.618937e+272  4.092242e+271
  122 -9.751537e+265  2.118518e+267  3.557631e+268 -2.067163e+271  1.552660e+270 -3.746207e+273  8.375378e+274 -7.420337e+273
  123  1.768216e+268 -3.841445e+269 -6.450944e+270  3.748325e+273 -2.815391e+272  6.792883e+275 -1.518682e+277  1.345507e+276
  124 -3.206253e+270  6.965574e+271  1.169730e+273 -6.796723e+275  5.105062e+274 -1.231733e+278  2.753780e+279 -2.439767e+278
  125  5.813800e+272 -1.263046e+274 -2.121036e+275  1.232429e+278 -9.256854e+276  2.233464e+280 -4.993345e+281  4.423956e+280
  126 -1.054199e+275  2.290243e+276  3.846010e+277 -2.234726e+280  1.678517e+279 -4.049872e+282  9.054280e+283 -8.021824e+282
  127  1.911546e+277 -4.152828e+278 -6.973852e+279  4.052161e+282 -3.043604e+281  7.343509e+284 -1.641785e+286  1.454573e+285
  128 -3.466148e+279  7.530196e+280  1.264547e+282 -7.347660e+284  5.518875e+283 -1.331576e+287  2.976999e+288 -2.637533e+287
  129  6.285061e+281 -1.365428e+283 -2.292965e+284  1.332329e+287 -1.000721e+286  2.414507e+289 -5.398102e+290  4.782558e+289
  130 -1.139651e+284  2.475888e+285  4.157764e+286 -2.415871e+289  1.814577e+288 -4.378151e+291  9.788213e+292 -8.672067e+291
  131  2.066494e+286 -4.489453e+287 -7.539148e+288  4.380626e+291 -3.290317e+290  7.938769e+293 -1.774867e+295  1.572480e+294
  132 -3.747111e+288  8.140588e+289  1.367051e+291 -7.943256e+293  5.966231e+292 -1.439513e+296  3.218312e+297 -2.851329e+296
  133  6.794523e+290 -1.476108e+292 -2.478831e+293  1.440326e+296 -1.081839e+295  2.610225e+298 -5.835668e+299  5.170229e+298
  134 -1.232030e+293  2.676582e+294  4.494790e+295 -2.611700e+298  1.961665e+297 -4.733041e+300  1.058164e+302 -9.375018e+300
  135  2.234003e+295 -4.853364e+296 -8.150265e+297  4.735716e+300 -3.557027e+299  8.582279e+302 -1.918736e+304  1.699944e+303
  136 -4.050849e+297  8.800457e+298  1.477863e+300 -8.587130e+302  6.449849e+301      -nan(ind)      -nan(ind)      -nan(ind)
  137  7.345282e+299 -1.595760e+301 -2.679764e+302      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)
  138 -1.331898e+302  2.893543e+303      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)
  139  2.415089e+304      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)
