                   0              1              2              3              4              5              6              7
   16   1.981903e-03   6.965835e-02   4.593732e-02  -2.275097e-01   1.855138e-01  -6.422360e+00  -4.514268e+00   1.000000e+00
   17  -3.085932e-04  -1.084620e-02  -7.152723e-03   3.542461e-02  -2.888562e-02   1.000000e+00   7.028986e-01  -1.557060e-01
   18   1.981895e-03   6.965813e-02   4.593738e-02  -2.275096e-01   1.855138e-01  -6.422360e+00  -4.514268e+00   1.000000e+00
   19  -3.085927e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   20   1.981893e-03   6.965809e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   21  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   22   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   23  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   24   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   25  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   26   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   27  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   28   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   29  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   30   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   31  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   32   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   33  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   34   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   35  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   36   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   37  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   38   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   39  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   40   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   41  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   42   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   43  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   44   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   45  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   46   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   47  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   48   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   49  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   50   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   51  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   52   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   53  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   54   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   55  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   56   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   57  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   58   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   59  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   60   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   61  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   62   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   63  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   64   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   65  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   66   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   67  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   68   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   69  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   70   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   71  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   72   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   73  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   74   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   75  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   76   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   77  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   78   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   79  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   80   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   81  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   82   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   83  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   84   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   85  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   86   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   87  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   88   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   89  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   90   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   91  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   92   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   93  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   94   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   95  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   96   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   97  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
   98   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
   99  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  100   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  101  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  102   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  103  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  104   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  105  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  106   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  107  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  108   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  109  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  110   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  111  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  112   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  113  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  114   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  115  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  116   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  117  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  118   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  119  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  120   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  121  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  122   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  123  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  124   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  125  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  126   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  127  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  128   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  129  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  130   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  131  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  132   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  133  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  134   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  135  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  136   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  137  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  138   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  139  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  140   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  141  -3.085926e-04  -1.084618e-02  -7.152727e-03   3.542460e-02  -2.888562e-02   1.000000e+00   7.028985e-01  -1.557060e-01
  142   1.981893e-03   6.965808e-02   4.593739e-02  -2.275095e-01   1.855139e-01  -6.422361e+00  -4.514268e+00   1.000000e+00
  143  -8.711252e-03  -3.061765e-01  -2.019142e-01   1.000000e+00  -8.154113e-01      -nan(ind)      -nan(ind)      -nan(ind)
  144   1.000000e+00      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)      -nan(ind)
